53,66.249.66.91,22/Jan/2019:03:56:27,GET,/filter/b656%2Cb703%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb435%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb152%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb258%2Cb270%2Cb180?page=40,200,41228,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),No
54,66.249.66.91,22/Jan/2019:03:56:27,GET,/image/26027?name=deuter-0760-5234921-1-zoom.jpg&wh=200x200,200,6642,Googlebot-Image/1.0,No
55,5.78.198.52,22/Jan/2019:03:56:27,POST,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,171,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Yes
56,89.199.193.251,22/Jan/2019:03:56:27,GET,/image/33888?name=model-b2048u-1-.jpg&wh=200x200,200,3975,torob/5 CFNetwork/976 Darwin/18.2.0,No
57,66.111.54.249,22/Jan/2019:03:56:27,GET,/m/filter/b1%2Cp1?page=1,200,21202,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Yes
58,66.249.66.194,22/Jan/2019:03:56:28,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b152,b168,b180,b188,b192,b194,b209,b213,b215,b216,b217,b218,b221,b226,b249,b258,b270,b35,b4,b400,b41,b435,b442,b454,b482,b523,b542,b548,b574,b597,b598,b6,b645,b648,b656,b67,b679,b703,b723,b724,b74,b820,b854,b88,b880,b95,b99,stexists",200,26859,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",No
59,5.78.198.52,22/Jan/2019:03:56:28,POST,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,171,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Yes
60,207.46.13.115,22/Jan/2019:03:56:29,GET,/image/45443/productModel/150x150,200,2891,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),No
61,207.46.13.115,22/Jan/2019:03:56:29,GET,/image/46131/productModel/100x100,200,1981,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),No
62,5.78.198.52,22/Jan/2019:03:56:29,POST,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,171,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Yes
63,66.111.54.249,22/Jan/2019:03:56:29,GET,/static/images/guarantees/goodShopping.png,200,6496,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Yes
64,66.111.54.249,22/Jan/2019:03:56:29,GET,/static/images/guarantees/warranty.png,200,5807,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Yes
65,66.111.54.249,22/Jan/2019:03:56:29,GET,/static/images/guarantees/support.png,200,6454,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Yes
66,66.111.54.249,22/Jan/2019:03:56:29,GET,/static/images/guarantees/bestPrice.png,200,7356,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Yes
67,173.249.54.67,22/Jan/2019:03:56:29,GET,/image/32757?name=eb-x41-4.jpg&wh=200x200,200,3763,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),No
68,5.112.52.254,22/Jan/2019:03:56:29,GET,/image/1221?name=rs12w.jpg&wh=200x200,200,2856,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J530F Build/M1AJQ),No
69,66.111.54.249,22/Jan/2019:03:56:29,GET,/static/css/font/wyekan/font.woff,200,28536,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Yes
70,5.112.52.254,22/Jan/2019:03:56:29,GET,/image/32837?name=des-3600-1111.jpg&wh=200x200,200,3323,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J530F Build/M1AJQ),No
71,207.46.13.115,22/Jan/2019:03:56:29,GET,/image/553/article/100x100,200,11229,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),No
72,66.111.54.249,22/Jan/2019:03:56:29,GET,/static/images/guarantees/fastDelivery.png,200,7713,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Yes
73,66.249.66.194,22/Jan/2019:03:56:29,GET,/product/4057/47/78306,200,41398,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),No
74,173.249.54.67,22/Jan/2019:03:56:30,GET,/image/28893?name=1450677370thumb.jpg&wh=200x200,200,3862,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),No
75,207.46.13.115,22/Jan/2019:03:56:30,GET,/image/6239/productModel/100x100,200,1807,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),No
76,207.46.13.115,22/Jan/2019:03:56:30,GET,/image/6239/productModel/150x150,200,2737,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),No
77,5.78.198.52,22/Jan/2019:03:56:30,POST,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,394,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Yes
78,173.249.54.67,22/Jan/2019:03:56:30,GET,/image/32745?name=ms506-14.jpg&wh=200x200,200,3901,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),No
79,66.249.66.91,22/Jan/2019:03:56:30,GET,/filter/b481%2Cb43%2Cb874%2Cb32%2Cb67%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb180%2Cb615%2Cb168%2Cb648%2Cb103%2Cb148%2Cb80%2Cb597%2Cb724%2Cb613%2Cb5%2Cb135%2Cb877%2Cb194%2Cb1%2Cb256%2Cb854%2Cb198%2Cb656%2Cb679%2Cb3%2Cb202%2Cb20%2Cb542%2Cb723%2Cb482%2Cb212%2Cb2%2Cb546%2Cb218%2Cb441%2Cb523%2Cb484%2Cb261%2Cb219%2Cb113?page=195,200,39665,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),No
80,207.46.13.115,22/Jan/2019:03:56:31,GET,/image/6246/productModel/150x150,200,2817,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),No
81,5.211.97.39,22/Jan/2019:03:56:31,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117000000,404,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Yes
82,66.249.66.91,22/Jan/2019:03:56:31,GET,/filter/b481%2Cb874%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb723%2Cb198%2Cb35%2Cb548%2Cb183%2Cb103%2Cb1%2Cb126%2Cb523%2Cb192%2Cb890%2Cb236%2Cb256%2Cb74%2Cb209%2Cb651%2Cb41%2Cb202%2Cb647%2Cb613%2Cb238%2Cb6%2Cb36%2Cb50%2Cb3%2Cb216%2Cb218%2Cb95%2Cb882%2Cb186%2Cb32%2Cb194%2Cb188%2Cb795%2Cb67%2Cb231%2Cb573%2Cb542%2Cb596%2Cb215%2Cb619%2Cb125%2Cb258?page=1,200,41329,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),No
83,173.249.54.67,22/Jan/2019:03:56:31,GET,/image/32756?name=eb-x05-11.jpg&wh=200x200,200,3130,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),No
84,31.56.96.51,22/Jan/2019:03:56:32,GET,/static/images/amp/instagram.png,200,7146,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Yes
85,31.56.96.51,22/Jan/2019:03:56:32,GET,/static/images/amp/telegram.png,200,4859,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Yes
86,31.56.96.51,22/Jan/2019:03:56:32,GET,/static/images/amp/blog.png,200,3863,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Yes
87,207.46.13.115,22/Jan/2019:03:56:32,GET,/image/6471/productModel/100x100,200,2007,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),No
88,5.78.198.52,22/Jan/2019:03:56:32,POST,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,171,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Yes
89,2.179.141.98,22/Jan/2019:03:56:32,POST,"/ajaxFilter/p65,b1?page=1",200,5409,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Yes
90,2.179.141.98,22/Jan/2019:03:56:32,GET,/static/js/accordion.js?_=1548117035128,200,258,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Yes
91,5.78.198.52,22/Jan/2019:03:56:33,POST,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,171,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Yes
92,91.99.72.15,22/Jan/2019:03:56:34,GET,/product/29080?model=58289,200,41308,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.92 Safari/537.36",No
93,5.78.198.52,22/Jan/2019:03:56:34,POST,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,394,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Yes
94,54.36.148.87,22/Jan/2019:03:56:34,GET,/filter/p65%2Cv1%7C%D9%86%D9%82%D8%B1%D9%87%20%D8%A7%DB%8C.%2C6315%7C%D8%AA%D8%AE%D8%AA%20%28%20Flat%20%29?o=6315,302,0,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),No
